,mouse_id,region,treatment,sex,time,density
17960,5,LIN,saline,F,4h,0.0
17961,6,LIN,morphine,M,1h,81.57139128164971
17962,7,LIN,morphine,M,4h,0.0
17963,8,LIN,saline,M,4h,0.0
17964,9,LIN,morphine,F,4h,0.0
17965,10,LIN,saline,F,1h,0.0
17966,11,LIN,saline,M,1h,0.0
17967,12,LIN,morphine,M,1h,0.0
17968,13,LIN,saline,M,4h,0.0
17969,14,LIN,morphine,M,1h,293.65700861393896
17970,15,LIN,morphine,F,4h,0.0
17971,16,LIN,saline,F,4h,48.942834768989826
17972,17,LIN,morphine,M,1h,81.57139128164971
17973,18,LIN,saline,M,1h,16.314278256329942
17974,19,LIN,morphine,F,1h,32.628556512659884
17975,20,LIN,morphine,F,1h,0.0
17976,21,LIN,morphine,F,1h,0.0
17977,22,LIN,morphine,M,4h,32.628556512659884
17978,23,LIN,morphine,M,4h,0.0
17979,24,LIN,saline,F,1h,0.0
17980,25,LIN,saline,F,4h,65.25711302531977
17981,26,LIN,saline,F,4h,0.0
17982,0,LRN,morphine,M,1h,3.510410121214462
17983,1,LRN,morphine,M,4h,0.0
17984,2,LRN,saline,M,1h,0.0
17985,3,LRN,saline,M,4h,0.0
17986,4,LRN,morphine,F,4h,7.020820242428924
17987,5,LRN,saline,F,4h,7.020820242428924
17988,6,LRN,morphine,M,1h,10.531230363643385
17989,7,LRN,morphine,M,4h,17.55205060607231
17990,8,LRN,saline,M,4h,0.0
17991,9,LRN,morphine,F,4h,0.0
17992,10,LRN,saline,F,1h,0.0
17993,11,LRN,saline,M,1h,0.0
17994,12,LRN,morphine,M,1h,19.307255666679538
17995,13,LRN,saline,M,4h,26.328075909108463
17996,14,LRN,morphine,M,1h,122.86435424250617
17997,15,LRN,morphine,F,4h,1.755205060607231
17998,16,LRN,saline,F,4h,100.04668845461215
17999,17,LRN,morphine,M,1h,3.510410121214462
18000,18,LRN,saline,M,1h,7.020820242428924
18001,19,LRN,morphine,F,1h,36.85930627275185
18002,20,LRN,morphine,F,1h,1.755205060607231
18003,21,LRN,morphine,F,1h,0.0
18004,22,LRN,morphine,M,4h,194.82776172740262
18005,23,LRN,morphine,M,4h,26.328075909108463
18006,24,LRN,saline,F,1h,0.0
18007,25,LRN,saline,F,4h,138.66119978797124
18008,26,LRN,saline,F,4h,7.020820242428924
18009,0,LRNm,morphine,M,1h,3.8997149308385564
18010,1,LRNm,morphine,M,4h,0.0
18011,2,LRNm,saline,M,1h,0.0
18012,3,LRNm,saline,M,4h,0.0
18013,4,LRNm,morphine,F,4h,7.799429861677113
18014,5,LRNm,saline,F,4h,7.799429861677113
18015,6,LRNm,morphine,M,1h,11.69914479251567
18016,7,LRNm,morphine,M,4h,19.498574654192783
18017,8,LRNm,saline,M,4h,0.0
18018,9,LRNm,morphine,F,4h,0.0
18019,10,LRNm,saline,F,1h,0.0
18020,11,LRNm,saline,M,1h,0.0
18021,12,LRNm,morphine,M,1h,21.44843211961206
18022,13,LRNm,saline,M,4h,15.598859723354225
18023,14,LRNm,morphine,M,1h,60.445581427997624
18024,15,LRNm,morphine,F,4h,1.9498574654192782
18025,16,LRNm,saline,F,4h,109.19201806347958
18026,17,LRNm,morphine,M,1h,3.8997149308385564
18027,18,LRNm,saline,M,1h,5.849572396257835
18028,19,LRNm,morphine,F,1h,38.997149308385566
18029,20,LRNm,morphine,F,1h,1.9498574654192782
18030,21,LRNm,morphine,F,1h,0.0
18031,22,LRNm,morphine,M,4h,175.48717188773503
18032,23,LRNm,morphine,M,4h,29.247861981289173
18033,24,LRNm,saline,F,1h,0.0
18034,25,LRNm,saline,F,4h,152.0888823027037
18035,26,LRNm,saline,F,4h,7.799429861677113
18036,0,LRNp,morphine,M,1h,0.0
18037,1,LRNp,morphine,M,4h,0.0
18038,2,LRNp,saline,M,1h,0.0
18039,3,LRNp,saline,M,4h,0.0
18040,4,LRNp,morphine,F,4h,0.0
18041,5,LRNp,saline,F,4h,0.0
18042,6,LRNp,morphine,M,1h,0.0
18043,7,LRNp,morphine,M,4h,0.0
18044,8,LRNp,saline,M,4h,0.0
18045,9,LRNp,morphine,F,4h,0.0
18046,10,LRNp,saline,F,1h,0.0
18047,11,LRNp,saline,M,1h,0.0
18048,12,LRNp,morphine,M,1h,0.0
18049,13,LRNp,saline,M,4h,123.0747591251143
18050,14,LRNp,morphine,M,1h,685.702229411351
18051,15,LRNp,morphine,F,4h,0.0
18052,16,LRNp,saline,F,4h,17.5821084464449
18053,17,LRNp,morphine,M,1h,0.0
18054,18,LRNp,saline,M,1h,17.5821084464449
18055,19,LRNp,morphine,F,1h,17.5821084464449
18056,20,LRNp,morphine,F,1h,0.0
18057,21,LRNp,morphine,F,1h,0.0
18058,22,LRNp,morphine,M,4h,369.22427737534287
18059,23,LRNp,morphine,M,4h,0.0
18060,24,LRNp,saline,F,1h,0.0
18061,25,LRNp,saline,F,4h,17.5821084464449
18062,26,LRNp,saline,F,4h,0.0
18063,0,MARN,morphine,M,1h,0.0
18064,1,MARN,morphine,M,4h,0.0
18065,2,MARN,saline,M,1h,0.0
18066,3,MARN,saline,M,4h,0.0
18067,4,MARN,morphine,F,4h,15.00003750009375
18068,5,MARN,saline,F,4h,37.50009375023437
18069,6,MARN,morphine,M,1h,48.750121875304686
18070,7,MARN,morphine,M,4h,9.375023437558593
18071,8,MARN,saline,M,4h,0.0
18072,9,MARN,morphine,F,4h,0.0
18073,10,MARN,saline,F,1h,0.0
18074,11,MARN,saline,M,1h,0.0
18075,12,MARN,morphine,M,1h,16.87504218760547
18076,13,MARN,saline,M,4h,39.37509843774609
18077,14,MARN,morphine,M,1h,24.375060937652343
18078,15,MARN,morphine,F,4h,54.37513593783984
18079,16,MARN,saline,F,4h,73.12518281295704
18080,17,MARN,morphine,M,1h,45.00011250028125
18081,18,MARN,saline,M,1h,11.250028125070312
18082,19,MARN,morphine,F,1h,60.000150000375
18083,20,MARN,morphine,F,1h,0.0
18084,21,MARN,morphine,F,1h,0.0
18085,22,MARN,morphine,M,4h,905.6272640681601
18086,23,MARN,morphine,M,4h,120.00030000075
18087,24,MARN,saline,F,1h,0.0
18088,25,MARN,saline,F,4h,11.250028125070312
18089,26,MARN,saline,F,4h,0.0
18090,0,MDRN,morphine,M,1h,9.821764440694714
18091,1,MDRN,morphine,M,4h,0.0
18092,2,MDRN,saline,M,1h,8.839587996625243
18093,3,MDRN,saline,M,4h,0.0
18094,4,MDRN,morphine,F,4h,42.724675317022005
18095,5,MDRN,saline,F,4h,10.803940884764184
18096,6,MDRN,morphine,M,1h,66.29690997468931
18097,7,MDRN,morphine,M,4h,2.4554411101736786
18098,8,MDRN,saline,M,4h,0.4910882220347357
18099,9,MDRN,morphine,F,4h,0.0
18100,10,MDRN,saline,F,1h,0.0
18101,11,MDRN,saline,M,1h,0.0
18102,12,MDRN,morphine,M,1h,14.732646661042072
18103,13,MDRN,saline,M,4h,1.9643528881389427
18104,14,MDRN,morphine,M,1h,64.82364530858511
18105,15,MDRN,morphine,F,4h,13.7504702169726
18106,16,MDRN,saline,F,4h,68.26126286282826
18107,17,MDRN,morphine,M,1h,6.8752351084863
18108,18,MDRN,saline,M,1h,1.473264666104207
18109,19,MDRN,morphine,F,1h,11.786117328833656
18110,20,MDRN,morphine,F,1h,0.9821764440694714
18111,21,MDRN,morphine,F,1h,0.0
18112,22,MDRN,morphine,M,4h,204.29270036645005
18113,23,MDRN,morphine,M,4h,63.35038064248091
18114,24,MDRN,saline,F,1h,0.0
18115,25,MDRN,saline,F,4h,47.635557537369365
18116,26,MDRN,saline,F,4h,3.43761755424315
18117,0,MDRNd,morphine,M,1h,11.7629600674651
18118,1,MDRNd,morphine,M,4h,0.0
18119,2,MDRNd,saline,M,1h,9.048430821126999
18120,3,MDRNd,saline,M,4h,0.0
18121,4,MDRNd,morphine,F,4h,73.2922896511287
18122,5,MDRNd,saline,F,4h,2.7145292463381
18123,6,MDRNd,morphine,M,1h,112.2005421819748
18124,7,MDRNd,morphine,M,4h,3.6193723284508
18125,8,MDRNd,saline,M,4h,0.9048430821127
18126,9,MDRNd,morphine,F,4h,0.0
18127,10,MDRNd,saline,F,1h,0.0
18128,11,MDRNd,saline,M,1h,0.0
18129,12,MDRNd,morphine,M,1h,25.3356062991556
18130,13,MDRNd,saline,M,4h,3.6193723284508
18131,14,MDRNd,morphine,M,1h,119.4392868388764
18132,15,MDRNd,morphine,F,4h,15.382332395915899
18133,16,MDRNd,saline,F,4h,104.0569544429605
18134,17,MDRNd,morphine,M,1h,10.8581169853524
18135,18,MDRNd,saline,M,1h,0.9048430821127
18136,19,MDRNd,morphine,F,1h,3.6193723284508
18137,20,MDRNd,morphine,F,1h,1.8096861642254
18138,21,MDRNd,morphine,F,1h,0.0
18139,22,MDRNd,morphine,M,4h,296.7885309329656
18140,23,MDRNd,morphine,M,4h,64.2438588300017
18141,24,MDRNd,saline,F,1h,0.0
18142,25,MDRNd,saline,F,4h,40.7179386950715
18143,26,MDRNd,saline,F,4h,5.4290584926762
18144,0,MDRNv,morphine,M,1h,7.517747253337343
18145,1,MDRNv,morphine,M,4h,0.0
18146,2,MDRNv,saline,M,1h,8.59171114667125
18147,3,MDRNv,saline,M,4h,0.0
18148,4,MDRNv,morphine,F,4h,6.443783360003437
18149,5,MDRNv,saline,F,4h,20.405313973344217
18150,6,MDRNv,morphine,M,1h,11.813602826672968
18151,7,MDRNv,morphine,M,4h,1.0739638933339062
18152,8,MDRNv,saline,M,4h,0.0
18153,9,MDRNv,morphine,F,4h,0.0
18154,10,MDRNv,saline,F,1h,0.0
18155,11,MDRNv,saline,M,1h,0.0
18156,12,MDRNv,morphine,M,1h,2.1479277866678124
18157,13,MDRNv,saline,M,4h,0.0
18158,14,MDRNv,morphine,M,1h,0.0
18159,15,MDRNv,morphine,F,4h,11.813602826672968
18160,16,MDRNv,saline,F,4h,25.775133440013747
18161,17,MDRNv,morphine,M,1h,2.1479277866678124
18162,18,MDRNv,saline,M,1h,2.1479277866678124
18163,19,MDRNv,morphine,F,1h,21.47927786667812
18164,20,MDRNv,morphine,F,1h,0.0
18165,21,MDRNv,morphine,F,1h,0.0
18166,22,MDRNv,morphine,M,4h,94.50882261338374
18167,23,MDRNv,morphine,M,4h,62.28990581336655
18168,24,MDRNv,saline,F,1h,0.0
18169,25,MDRNv,saline,F,4h,55.846122453363115
18170,26,MDRNv,saline,F,4h,1.0739638933339062
18171,0,PARN,morphine,M,1h,1.7932282322266424
18172,1,PARN,morphine,M,4h,0.0
18173,2,PARN,saline,M,1h,10.759369393359854
18174,3,PARN,saline,M,4h,0.0
18175,4,PARN,morphine,F,4h,21.07043172866305
18176,5,PARN,saline,F,4h,0.0
18177,6,PARN,morphine,M,1h,40.795942283156116
18178,7,PARN,morphine,M,4h,2.241535290283303
18179,8,PARN,saline,M,4h,0.0
18180,9,PARN,morphine,F,4h,0.0
18181,10,PARN,saline,F,1h,0.0
18182,11,PARN,saline,M,1h,0.4483070580566606
18183,12,PARN,morphine,M,1h,0.0
18184,13,PARN,saline,M,4h,4.483070580566606
18185,14,PARN,morphine,M,1h,234.4645913636335
18186,15,PARN,morphine,F,4h,25.105195251172994
18187,16,PARN,saline,F,4h,54.245154024855935
18188,17,PARN,morphine,M,1h,48.865469328176005
18189,18,PARN,saline,M,1h,5.379684696679927
18190,19,PARN,morphine,F,1h,24.208581135059674
18191,20,PARN,morphine,F,1h,0.0
18192,21,PARN,morphine,F,1h,1.3449211741699818
18193,22,PARN,morphine,M,4h,42.1408634573261
18194,23,PARN,morphine,M,4h,14.7941329158698
18195,24,PARN,saline,F,1h,0.0
18196,25,PARN,saline,F,4h,26.001809367286317
18197,26,PARN,saline,F,4h,1.3449211741699818
18198,0,PAS,morphine,M,1h,0.0
18199,1,PAS,morphine,M,4h,35.832019492618606
18200,2,PAS,saline,M,1h,214.99211695571162
18201,3,PAS,saline,M,4h,0.0
18202,4,PAS,morphine,F,4h,358.32019492618605
18203,5,PAS,saline,F,4h,0.0
18204,6,PAS,morphine,M,1h,107.49605847785581
18205,7,PAS,morphine,M,4h,0.0
18206,8,PAS,saline,M,4h,0.0
18207,9,PAS,morphine,F,4h,0.0
18208,10,PAS,saline,F,1h,0.0
18209,11,PAS,saline,M,1h,0.0
18210,12,PAS,morphine,M,1h,0.0
18211,13,PAS,saline,M,4h,0.0
18212,14,PAS,morphine,M,1h,0.0
18213,15,PAS,morphine,F,4h,35.832019492618606
18214,16,PAS,saline,F,4h,0.0
18215,17,PAS,morphine,M,1h,0.0
18216,18,PAS,saline,M,1h,0.0
18217,19,PAS,morphine,F,1h,0.0
18218,20,PAS,morphine,F,1h,0.0
18219,21,PAS,morphine,F,1h,0.0
18220,22,PAS,morphine,M,4h,179.16009746309302
18221,23,PAS,morphine,M,4h,0.0
18222,24,PAS,saline,F,1h,0.0
18223,25,PAS,saline,F,4h,0.0
18224,26,PAS,saline,F,4h,143.32807797047442
18225,0,PGRN,morphine,M,1h,0.0
18226,1,PGRN,morphine,M,4h,0.0
18227,2,PGRN,saline,M,1h,6.335783873740499
18228,3,PGRN,saline,M,4h,0.0
18229,4,PGRN,morphine,F,4h,34.84681130557274
18230,5,PGRN,saline,F,4h,17.95138764226475
18231,6,PGRN,morphine,M,1h,171.06616459099348
18232,7,PGRN,morphine,M,4h,40.12663120035649
18233,8,PGRN,saline,M,4h,1.0559639789567499
18234,9,PGRN,morphine,F,4h,0.0
18235,10,PGRN,saline,F,1h,0.0
18236,11,PGRN,saline,M,1h,1.0559639789567499
18237,12,PGRN,morphine,M,1h,25.343135494961995
18238,13,PGRN,saline,M,4h,22.175243558091747
18239,14,PGRN,morphine,M,1h,28.511027431832247
18240,15,PGRN,morphine,F,4h,11.615603768524249
18241,16,PGRN,saline,F,4h,140.44320920124773
18242,17,PGRN,morphine,M,1h,32.73488334765924
18243,18,PGRN,saline,M,1h,4.2238559158269995
18244,19,PGRN,morphine,F,1h,16.895423663307998
18245,20,PGRN,morphine,F,1h,1.0559639789567499
18246,21,PGRN,morphine,F,1h,2.1119279579134997
18247,22,PGRN,morphine,M,4h,638.8582072688337
18248,23,PGRN,morphine,M,4h,49.63030701096724
18249,24,PGRN,saline,F,1h,0.0
18250,25,PGRN,saline,F,4h,58.07801884262124
18251,26,PGRN,saline,F,4h,1.0559639789567499
18252,0,PGRNd,morphine,M,1h,0.0
18253,1,PGRNd,morphine,M,4h,0.0
18254,2,PGRNd,saline,M,1h,25.07229177461681
18255,3,PGRNd,saline,M,4h,0.0
18256,4,PGRNd,morphine,F,4h,4.178715295769469
18257,5,PGRNd,saline,F,4h,8.357430591538938
18258,6,PGRNd,morphine,M,1h,37.608437661925215
18259,7,PGRNd,morphine,M,4h,16.714861183077875
18260,8,PGRNd,saline,M,4h,0.0
18261,9,PGRNd,morphine,F,4h,0.0
18262,10,PGRNd,saline,F,1h,0.0
18263,11,PGRNd,saline,M,1h,4.178715295769469
18264,12,PGRNd,morphine,M,1h,0.0
18265,13,PGRNd,saline,M,4h,0.0
18266,14,PGRNd,morphine,M,1h,0.0
18267,15,PGRNd,morphine,F,4h,4.178715295769469
18268,16,PGRNd,saline,F,4h,0.0
18269,17,PGRNd,morphine,M,1h,0.0
18270,18,PGRNd,saline,M,1h,0.0
18271,19,PGRNd,morphine,F,1h,25.07229177461681
18272,20,PGRNd,morphine,F,1h,4.178715295769469
18273,21,PGRNd,morphine,F,1h,0.0
18274,22,PGRNd,morphine,M,4h,480.5522590134889
18275,23,PGRNd,morphine,M,4h,33.42972236615575
18276,24,PGRNd,saline,F,1h,0.0
18277,25,PGRNd,saline,F,4h,37.608437661925215
18278,26,PGRNd,saline,F,4h,0.0
18279,0,PGRNl,morphine,M,1h,0.0
18280,1,PGRNl,morphine,M,4h,0.0
18281,2,PGRNl,saline,M,1h,0.0
18282,3,PGRNl,saline,M,4h,0.0
18283,4,PGRNl,morphine,F,4h,45.217283176061976
18284,5,PGRNl,saline,F,4h,21.19560148877905
18285,6,PGRNl,morphine,M,1h,216.19513518554632
18286,7,PGRNl,morphine,M,4h,48.04336337456585
18287,8,PGRNl,saline,M,4h,1.4130400992519367
18288,9,PGRNl,morphine,F,4h,0.0
18289,10,PGRNl,saline,F,1h,0.0
18290,11,PGRNl,saline,M,1h,0.0
18291,12,PGRNl,morphine,M,1h,33.91296238204648
18292,13,PGRNl,saline,M,4h,29.67384208429067
18293,14,PGRNl,morphine,M,1h,38.15208267980229
18294,15,PGRNl,morphine,F,4h,14.130400992519368
18295,16,PGRNl,saline,F,4h,187.93433320050758
18296,17,PGRNl,morphine,M,1h,43.80424307681004
18297,18,PGRNl,saline,M,1h,5.652160397007747
18298,19,PGRNl,morphine,F,1h,14.130400992519368
18299,20,PGRNl,morphine,F,1h,0.0
18300,21,PGRNl,morphine,F,1h,2.8260801985038735
18301,22,PGRNl,morphine,M,4h,692.3896486334489
18302,23,PGRNl,morphine,M,4h,55.108563870825535
18303,24,PGRNl,saline,F,1h,0.0
18304,25,PGRNl,saline,F,4h,64.99984456558909
18305,26,PGRNl,saline,F,4h,1.4130400992519367
18306,0,PHY,morphine,M,1h,14.59694194066343
18307,1,PHY,morphine,M,4h,0.0
18308,2,PHY,saline,M,1h,124.07400649563917
18309,3,PHY,saline,M,4h,3.6492354851658577
18310,4,PHY,morphine,F,4h,7.298470970331715
18311,5,PHY,saline,F,4h,7.298470970331715
18312,6,PHY,morphine,M,1h,29.19388388132686
18313,7,PHY,morphine,M,4h,21.895412910995148
18314,8,PHY,saline,M,4h,0.0
18315,9,PHY,morphine,F,4h,0.0
18316,10,PHY,saline,F,1h,0.0
18317,11,PHY,saline,M,1h,3.6492354851658577
18318,12,PHY,morphine,M,1h,0.0
18319,13,PHY,saline,M,4h,3.6492354851658577
18320,14,PHY,morphine,M,1h,29.19388388132686
18321,15,PHY,morphine,F,4h,0.0
18322,16,PHY,saline,F,4h,0.0
18323,17,PHY,morphine,M,1h,3.6492354851658577
18324,18,PHY,saline,M,1h,10.947706455497574
18325,19,PHY,morphine,F,1h,29.19388388132686
18326,20,PHY,morphine,F,1h,7.298470970331715
18327,21,PHY,morphine,F,1h,0.0
18328,22,PHY,morphine,M,4h,324.7819581797613
18329,23,PHY,morphine,M,4h,211.65565813961976
18330,24,PHY,saline,F,1h,0.0
18331,25,PHY,saline,F,4h,7.298470970331715
18332,26,PHY,saline,F,4h,10.947706455497574
18333,0,NR,morphine,M,1h,0.0
18334,1,NR,morphine,M,4h,0.0
18335,2,NR,saline,M,1h,0.0
18336,3,NR,saline,M,4h,0.0
18337,4,NR,morphine,F,4h,66.68444918644973
18338,5,NR,saline,F,4h,0.0
18339,6,NR,morphine,M,1h,33.34222459322486
18340,7,NR,morphine,M,4h,0.0
18341,8,NR,saline,M,4h,0.0
18342,9,NR,morphine,F,4h,0.0
18343,10,NR,saline,F,1h,0.0
18344,11,NR,saline,M,1h,0.0
18345,12,NR,morphine,M,1h,0.0
18346,13,NR,saline,M,4h,0.0
18347,14,NR,morphine,M,1h,0.0
18348,15,NR,morphine,F,4h,0.0
18349,16,NR,saline,F,4h,0.0
18350,17,NR,morphine,M,1h,0.0
18351,18,NR,saline,M,1h,0.0
18352,19,NR,morphine,F,1h,0.0
18353,20,NR,morphine,F,1h,0.0
18354,21,NR,morphine,F,1h,0.0
18355,22,NR,morphine,M,4h,366.7644705254735
18356,23,NR,morphine,M,4h,0.0
18357,24,NR,saline,F,1h,0.0
18358,25,NR,saline,F,4h,66.68444918644973
18359,26,NR,saline,F,4h,0.0
18360,0,PRP,morphine,M,1h,16.390889943369476
18361,1,PRP,morphine,M,4h,0.0
18362,2,PRP,saline,M,1h,139.32256451864055
18363,3,PRP,saline,M,4h,4.097722485842369
18364,4,PRP,morphine,F,4h,0.0
18365,5,PRP,saline,F,4h,8.195444971684738
18366,6,PRP,morphine,M,1h,28.684057400896585
18367,7,PRP,morphine,M,4h,24.586334915054216
18368,8,PRP,saline,M,4h,0.0
18369,9,PRP,morphine,F,4h,0.0
18370,10,PRP,saline,F,1h,0.0
18371,11,PRP,saline,M,1h,4.097722485842369
18372,12,PRP,morphine,M,1h,0.0
18373,13,PRP,saline,M,4h,4.097722485842369
18374,14,PRP,morphine,M,1h,32.78177988673895
18375,15,PRP,morphine,F,4h,0.0
18376,16,PRP,saline,F,4h,0.0
18377,17,PRP,morphine,M,1h,4.097722485842369
18378,18,PRP,saline,M,1h,12.293167457527108
18379,19,PRP,morphine,F,1h,32.78177988673895
18380,20,PRP,morphine,F,1h,8.195444971684738
18381,21,PRP,morphine,F,1h,0.0
18382,22,PRP,morphine,M,4h,319.6223538957048
18383,23,PRP,morphine,M,4h,237.6679041788574
18384,24,PRP,saline,F,1h,0.0
18385,25,PRP,saline,F,4h,0.0
18386,26,PRP,saline,F,4h,12.293167457527108
18387,0,PPY,morphine,M,1h,0.0
18388,1,PPY,morphine,M,4h,0.0
18389,2,PPY,saline,M,1h,0.0
18390,3,PPY,saline,M,4h,0.0
18391,4,PPY,morphine,F,4h,0.0
18392,5,PPY,saline,F,4h,31.75409627841992
18393,6,PPY,morphine,M,1h,31.75409627841992
18394,7,PPY,morphine,M,4h,10.584698759473307
18395,8,PPY,saline,M,4h,0.0
18396,9,PPY,morphine,F,4h,0.0
18397,10,PPY,saline,F,1h,0.0
18398,11,PPY,saline,M,1h,0.0
18399,12,PPY,morphine,M,1h,52.92349379736653
18400,13,PPY,saline,M,4h,275.202167746306
18401,14,PPY,morphine,M,1h,148.18578263262629
18402,15,PPY,morphine,F,4h,10.584698759473307
18403,16,PPY,saline,F,4h,211.69397518946613
18404,17,PPY,morphine,M,1h,31.75409627841992
18405,18,PPY,saline,M,1h,31.75409627841992
18406,19,PPY,morphine,F,1h,0.0
18407,20,PPY,morphine,F,1h,0.0
18408,21,PPY,morphine,F,1h,0.0
18409,22,PPY,morphine,M,4h,1788.8140903509889
18410,23,PPY,morphine,M,4h,0.0
18411,24,PPY,saline,F,1h,0.0
18412,25,PPY,saline,F,4h,42.33879503789323
18413,26,PPY,saline,F,4h,0.0
18414,0,VNC,morphine,M,1h,15.900402373711835
18415,1,VNC,morphine,M,4h,2.8059533600667943
18416,2,VNC,saline,M,1h,186.12823955109735
18417,3,VNC,saline,M,4h,4.988361529007634
18418,4,VNC,morphine,F,4h,50.19538788563932
18419,5,VNC,saline,F,4h,14.965084587022904
18420,6,VNC,morphine,M,1h,67.34288064160306
18421,7,VNC,morphine,M,4h,32.7361225341126
18422,8,VNC,saline,M,4h,9.353177866889315
18423,9,VNC,morphine,F,4h,3.429498551192749
18424,10,VNC,saline,F,1h,0.0
18425,11,VNC,saline,M,1h,2.8059533600667943
18426,12,VNC,morphine,M,1h,42.40107299656489
18427,13,VNC,saline,M,4h,40.84221001875001
18428,14,VNC,morphine,M,1h,396.57474155610697
18429,15,VNC,morphine,F,4h,111.61458921154582
18430,16,VNC,saline,F,4h,59.86033834809162
18431,17,VNC,morphine,M,1h,60.483883539217565
18432,18,VNC,saline,M,1h,2.494180764503817
18433,19,VNC,morphine,F,1h,94.77886905114505
18434,20,VNC,morphine,F,1h,4.36481633788168
18435,21,VNC,morphine,F,1h,34.91853070305344
18436,22,VNC,morphine,M,4h,338.8968113769562
18437,23,VNC,morphine,M,4h,53.93665903239505
18438,24,VNC,saline,F,1h,0.0
18439,25,VNC,saline,F,4h,4.988361529007634
18440,26,VNC,saline,F,4h,5.611906720133589
18441,0,LAV,morphine,M,1h,0.0
18442,1,LAV,morphine,M,4h,0.0
18443,2,LAV,saline,M,1h,159.96327799531238
18444,3,LAV,saline,M,4h,3.4774625651154865
18445,4,LAV,morphine,F,4h,10.43238769534646
18446,5,LAV,saline,F,4h,0.0
18447,6,LAV,morphine,M,1h,10.43238769534646
18448,7,LAV,morphine,M,4h,0.0
18449,8,LAV,saline,M,4h,0.0
18450,9,LAV,morphine,F,4h,3.4774625651154865
18451,10,LAV,saline,F,1h,0.0
18452,11,LAV,saline,M,1h,0.0
18453,12,LAV,morphine,M,1h,34.774625651154864
18454,13,LAV,saline,M,4h,139.09850260461945
18455,14,LAV,morphine,M,1h,688.5375878928663
18456,15,LAV,morphine,F,4h,107.8013395185801
18457,16,LAV,saline,F,4h,69.54925130230973
18458,17,LAV,morphine,M,1h,59.11686360696327
18459,18,LAV,saline,M,1h,0.0
18460,19,LAV,morphine,F,1h,173.87312825577433
18461,20,LAV,morphine,F,1h,0.0
18462,21,LAV,morphine,F,1h,10.43238769534646
18463,22,LAV,morphine,M,4h,13.909850260461946
18464,23,LAV,morphine,M,4h,17.387312825577432
18465,24,LAV,saline,F,1h,0.0
18466,25,LAV,saline,F,4h,0.0
18467,26,LAV,saline,F,4h,0.0
18468,0,MV,morphine,M,1h,12.106937275058609
18469,1,MV,morphine,M,4h,2.751576653422411
18470,2,MV,saline,M,1h,170.04743718150502
18471,3,MV,saline,M,4h,3.301891984106893
18472,4,MV,morphine,F,4h,60.53468637529304
18473,5,MV,saline,F,4h,22.56292855806377
18474,6,MV,morphine,M,1h,85.84919158677923
18475,7,MV,morphine,M,4h,46.22648777749651
18476,8,MV,saline,M,4h,8.805045290951716
18477,9,MV,morphine,F,4h,3.8522073147913756
18478,10,MV,saline,F,1h,0.0
18479,11,MV,saline,M,1h,2.201261322737929
18480,12,MV,morphine,M,1h,45.12585711612754
18481,13,MV,saline,M,4h,20.911982566010323
18482,14,MV,morphine,M,1h,308.7269005139945
18483,15,MV,morphine,F,4h,129.8744180415378
18484,16,MV,saline,F,4h,55.03153306844822
18485,17,MV,morphine,M,1h,42.924595793389614
18486,18,MV,saline,M,1h,3.8522073147913756
18487,19,MV,morphine,F,1h,84.74856092541026
18488,20,MV,morphine,F,1h,4.95283797616034
18489,21,MV,morphine,F,1h,53.380587076394775
18490,22,MV,morphine,M,4h,548.1140693617443
18491,23,MV,morphine,M,4h,81.44666894130337
18492,24,MV,saline,F,1h,0.0
18493,25,MV,saline,F,4h,8.254729960267234
18494,26,MV,saline,F,4h,8.254729960267234
18495,0,SPIV,morphine,M,1h,26.699916963258243
18496,1,SPIV,morphine,M,4h,5.339983392651649
18497,2,SPIV,saline,M,1h,208.2593523134143
18498,3,SPIV,saline,M,4h,12.01496263346621
18499,4,SPIV,morphine,F,4h,46.72485468570193
18500,5,SPIV,saline,F,4h,6.674979240814561
18501,6,SPIV,morphine,M,1h,48.05985053386484
18502,7,SPIV,morphine,M,4h,25.36492111509533
18503,8,SPIV,saline,M,4h,16.019950177954946
18504,9,SPIV,morphine,F,4h,2.6699916963258246
18505,10,SPIV,saline,F,1h,0.0
18506,11,SPIV,saline,M,1h,6.674979240814561
18507,12,SPIV,morphine,M,1h,45.389858837539016
18508,13,SPIV,saline,M,4h,28.034912811421155
18509,14,SPIV,morphine,M,1h,452.56359252722723
18510,15,SPIV,morphine,F,4h,88.10972597875221
18511,16,SPIV,saline,F,4h,77.4297591934489
18512,17,SPIV,morphine,M,1h,112.13965124568462
18513,18,SPIV,saline,M,1h,0.0
18514,19,SPIV,morphine,F,1h,113.47464709384754
18515,20,SPIV,morphine,F,1h,6.674979240814561
18516,21,SPIV,morphine,F,1h,12.01496263346621
18517,22,SPIV,morphine,M,4h,90.77971767507803
18518,23,SPIV,morphine,M,4h,24.02992526693242
18519,24,SPIV,saline,F,1h,0.0
18520,25,SPIV,saline,F,4h,1.3349958481629123
18521,26,SPIV,saline,F,4h,4.004987544488737
18522,0,SUV,morphine,M,1h,25.44572427013181
18523,1,SUV,morphine,M,4h,0.0
18524,2,SUV,saline,M,1h,243.14803191459282
18525,3,SUV,saline,M,4h,0.0
18526,4,SUV,morphine,F,4h,36.75493505685706
18527,5,SUV,saline,F,4h,5.654605393362624
18528,6,SUV,morphine,M,1h,59.373356630307555
